gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
RPS9;2,76582526050862e-20;-0,292020365141372;0,994;0,998;4,98512344954073e-16
SPG7;2,89467434688824e-20;0,342011795236434;0,517;0,285;5,21736104283137e-16
EWSR1;3,02504215167393e-20;0,390583927577208;0,585;0,366;5,45233597417710e-16
RTL8C;3,27692537557845e-20;0,378551218555379;0,857;0,803;5,90633029694259e-16
NDUFB1;3,36578420120792e-20;0,332556872729086;0,876;0,775;6,06648944425716e-16
LINC01578;3,36625504644747e-20;0,373361656647720;0,545;0,326;6,06733809571692e-16
CAMTA1;3,62082136006770e-20;0,361687286249336;0,472;0,246;6,52616841938602e-16
TIMM13;4,32023356643565e-20;0,367020362798950;0,844;0,715;7,78678898014361e-16
FABP7;4,88393471247630e-20;0,451472409303411;0,561;0,349;8,80280392576729e-16
STXBP1;5,32257960511393e-20;0,318327053735989;0,295;0,102;9,59341748025735e-16
PARP6;5,64571851811813e-20;0,397864472382075;0,383;0,177;1,01758430570561e-15
CORO6;5,95849508223167e-20;0,322050685125238;0,260;0,079;1,07395915362144e-15
LUC7L;6,26607482454477e-20;0,377951312403793;0,491;0,269;1,12939732637595e-15
CACNG1;6,71626717034249e-20;0,434101842927064;0,407;0,202;1,21053999478253e-15
DAG1;7,10793379543404e-20;0,357710114928990;0,540;0,320;1,28113398728903e-15
NDUFB2;7,89100488325431e-20;0,339650725166424;0,886;0,775;1,42227472015776e-15
ANAPC5;1,19313597105584e-19;0,378252247082785;0,436;0,228;2,15050827423104e-15
MICOS10;1,26040046190796e-19;0,382357055408220;0,747;0,595;2,27174579254290e-15
FTH1;1,36872829424742e-19;0,271732075733804;1,000;0,998;2,46699587755155e-15
MIR1-1HG;1,38880840880739e-19;0,316848667681645;0,252;0,074;2,50318827603443e-15
MUSK;1,59011509078399e-19;0,274873320779034;0,230;0,059;2,86602343962907e-15
PXDN;1,63802168646673e-19;0,390061481049420;0,628;0,423;2,95237028768763e-15
FN1;1,67795371735230e-19;0,501068951084128;0,920;0,869;3,02434378015579e-15
NSG1;2,11643021816616e-19;0,305498198399270;0,334;0,134;3,81465382522268e-15
GPM6B;2,18259526439269e-19;0,391756691528164;0,458;0,251;3,93390970454139e-15
