gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ATP5ME,1.3536007896031717e-50,0.5118916352609162,0.998,0.977,2.439730063180757e-46
CKM,2.679683067428152e-50,0.7859226831516484,0.911,0.698,4.8298607607325015e-46
EMC10,1.4947894766089004e-49,0.6050034079246971,0.572,0.205,2.694208552639882e-45
UQCR10,2.478403535560691e-49,0.554123825614838,0.967,0.877,4.4670745324945895e-45
RBP1,2.509036553683681e-49,0.6879477503636706,0.857,0.628,4.522287484359467e-45
BLCAP,4.237640569010898e-49,0.6296955460705961,0.829,0.562,7.637923361585242e-45
TTN,3.483452928578151e-48,0.7529150566646117,0.962,0.828,6.27857555846926e-44
ATP5MF,1.178833153826834e-47,0.5514016228602028,0.957,0.849,2.1247288764574856e-43
NEB,1.9205024292896663e-47,0.8007727256883366,0.833,0.574,3.4615135785516947e-43
COL1A1,2.1815865738498062e-47,0.707864135936457,1,0.989,3.932091640706891e-43
H3F3B,2.2287251855680475e-47,0.5446240014131594,0.977,0.921,4.017054274467849e-43
ACADVL,7.465325588702951e-47,0.6200377159274002,0.71,0.379,1.34555028410782e-42
EHBP1L1,3.945680335580024e-46,0.720048992131998,0.612,0.285,7.111694236849436e-42
PDE4DIP,8.867750654755549e-46,0.620174177493354,0.668,0.328,1.5983233780131402e-41
TUBB2A,1.0216109442843043e-42,0.6099848060383546,0.84,0.641,1.84135156597803e-38
SRPK3,1.073044686575784e-42,0.7276031622556414,0.537,0.211,1.9340557430841932e-38
COL6A3,2.3487583198841168e-42,0.7170752184541653,0.928,0.831,4.2334019957591323e-38
PSAP,2.3911606360086353e-42,0.5593149000414417,0.985,0.933,4.3098279303419645e-38
PFKM,4.1220534849909966e-42,0.619126140569325,0.586,0.259,7.429589201347772e-38
GOLGA8A,7.551467015164153e-42,0.6483208613334167,0.64,0.32,1.361076414813187e-37
RYR1,2.1895440085588873e-41,0.8051759167118087,0.765,0.516,3.946434121026538e-37
GNAS,2.5439138491391646e-41,0.4560217171345218,1,0.997,4.58515032168843e-37
OCIAD1,3.132004243870296e-41,0.5686531840683133,0.765,0.508,5.645124449151821e-37
UCHL1,7.117689750592328e-41,0.5805761312517963,0.816,0.602,1.282892400646761e-36
RPS6,3.992088253375186e-40,-0.34194247448149717,1,1,7.195339867883435e-36
CHCHD2,5.239843058415767e-40,-0.4647683628469215,0.134,0.416,9.444293128488578e-36
MYL5,1.0495633149557033e-39,0.6949687283729421,0.427,0.131,1.8917329188761596e-35
CD99,1.1765771905154387e-39,0.5749168381799554,0.89,0.756,2.120662728185027e-35
CCNL2,1.4288098317956834e-39,0.609798395148469,0.808,0.592,2.5752868408285396e-35
KLHL41,1.718360858400499e-39,0.6267405003304343,0.929,0.78,3.09717361118106e-35
HOPX,1.775804933137898e-39,0.6549674195121011,0.447,0.144,3.2007108114877473e-35
UQCRQ,2.226482345314846e-39,0.4419073478165845,0.992,0.956,4.0130117791954783e-35
DDX17,2.339254518613138e-39,0.5266926877210767,0.959,0.862,4.21627234434832e-35
DST,4.436931878644341e-39,0.5162031866715309,0.584,0.262,7.997126018068561e-35
SRSF6,5.535075714841169e-39,0.5460369374874456,0.664,0.359,9.976420468429724e-35
NDUFA13,7.181772687797058e-39,0.5092248220163995,0.914,0.808,1.2944427092485416e-34
TSPAN3,1.250073501721586e-38,0.5271366884024264,0.904,0.772,2.2531324795029865e-34
MYBPH,1.483416575490717e-38,0.6629161102610728,0.973,0.9,2.673710035664468e-34
NDUFA1,3.334738412279944e-38,0.5014413201153605,0.904,0.762,6.010532514293371e-34
RPS27,3.9785297737328516e-38,-0.32604348620416257,1,1,7.170902064176092e-34
PDLIM3,5.181554920711446e-38,0.5438360292941746,0.592,0.264,9.33923458909031e-34
MAGED1,1.103409909787145e-37,0.48806101882962816,0.937,0.848,1.98878602140035e-33
SRRM2,2.8071306234204372e-37,0.5422029203021701,0.82,0.593,5.059572235652996e-33
S100B,5.539299130707282e-37,0.6600783992331802,0.418,0.133,9.984032753186805e-33
OAZ1,1.0077847827289797e-36,0.4574492327181625,0.968,0.87,1.816431292390713e-32
HNRNPA2B1,1.0970701220783886e-36,0.49312270636965994,0.977,0.926,1.9773591880340875e-32
AL355075.4,1.2913750821360074e-36,-0.49048893853766823,0.044,0.251,2.3275744480419398e-32
CACNB1,1.3235580227765637e-36,0.6763037426587168,0.619,0.346,2.3855809802524784e-32
ANK2,1.683364927133932e-36,0.5015972816811254,0.66,0.356,3.034096944666199e-32
LDB3,2.0141563549425035e-36,0.6778961123460598,0.524,0.226,3.6303154141483683e-32
SRSF5,2.3838715571188488e-36,0.5641792183156661,0.776,0.538,4.296690094551013e-32
PENK,2.5635402469292958e-36,-0.7026392779869308,0.21,0.503,4.620524941065363e-32
COL3A1,3.070799186414834e-36,0.5304399771385055,1,1,5.534808453594097e-32
MALAT1,3.807777279824624e-36,-0.586643351465008,0.788,0.931,6.863137769155903e-32
FAU,4.410085698938482e-36,0.36857272033020694,1,1,7.94873846376672e-32
GPM6A,1.0459201067904494e-35,0.504731001555726,0.357,0.084,1.8851664004791061e-31
MYL4,1.1145450566293539e-35,0.6006974923259174,0.951,0.857,2.0088560100687477e-31
ANKRD10,1.2145773217269404e-35,0.5482327903151041,0.621,0.318,2.1891541646806373e-31
SUGP2,1.2806725019495668e-35,0.5200636563271958,0.56,0.259,2.3082841175138994e-31
GPC1,1.3151528012312483e-35,0.516347426315603,0.755,0.459,2.370431408939202e-31
AC132217.1,4.1350544504027074e-35,-0.601875877783243,0.476,0.726,7.45302214140584e-31
RTF2,6.938739324525501e-35,0.5278017721651926,0.571,0.275,1.2506383758524764e-30
MYL6,7.358270893519337e-35,0.418338771762615,0.996,0.987,1.3262547458479254e-30
MAP2,1.291817638693603e-34,0.4458240894948923,0.443,0.146,2.32837211198135e-30
HSPB3,1.8853674692209829e-34,0.6183320167940306,0.663,0.37,3.3981863265238994e-30
CIRBP,3.395381983044449e-34,0.4564253704268779,0.971,0.92,6.119836486239314e-30
ARPP21,3.561263818646981e-34,0.5701273271131022,0.559,0.267,6.418821906729319e-30
BCAN,3.6092812690492167e-34,0.5489345727786843,0.418,0.139,6.505368559334308e-30
LAMA2,9.142964049675511e-34,0.5098403491745209,0.439,0.157,1.647927840313514e-29
LAMB1,1.1446131296018118e-33,0.593050719223723,0.721,0.48,2.0630507047943057e-29
MAP4,1.7911878889240862e-33,0.4860275130364454,0.713,0.438,3.228437050996773e-29
PHLDB1,3.7787115688681136e-33,0.520625052679395,0.549,0.259,6.810749731727888e-29
LRIG1,4.7502309016541373e-33,0.536574928722089,0.576,0.293,8.561816177141417e-29
SNRNP70,8.696383894791938e-33,0.5360810037535213,0.765,0.541,1.567436233197299e-28
SLN,9.245496499947307e-33,0.7123230241356641,0.545,0.264,1.6664082891505028e-28
BIN1,1.3462493674072926e-32,0.5265601144348071,0.901,0.759,2.426479859814904e-28
WDR6,1.429841046071021e-32,0.5005097093191397,0.605,0.311,2.577145501438408e-28
COX5B,1.7205704953054852e-32,0.4326185506956248,0.933,0.802,3.1011562607386065e-28
UQCR11,2.3523810201521184e-32,0.4119673675793578,0.988,0.967,4.239931550722178e-28
SFRP2,2.6106600002920066e-32,-0.4997748126748347,0.55,0.805,4.705453584526313e-28
TMEM259,6.44413623980597e-32,0.5004520645851054,0.624,0.334,1.1614911158626281e-27
TPM2,6.598913405914828e-32,0.5226327507796138,0.998,0.985,1.1893881522820886e-27
TMA7,7.810454080607829e-32,0.40278779986112667,0.991,0.967,1.4077562434887552e-27
MRLN,1.436819544935527e-31,0.5659868643723942,0.584,0.316,2.5897235477917938e-27
CKB,1.5459243149274456e-31,0.4884818412698113,0.932,0.844,2.7863739852252278e-27
RTN4,1.5614355541637607e-31,0.4470583064004663,0.899,0.777,2.8143314428247624e-27
PXN,2.4794111162524205e-31,0.5395577005529304,0.526,0.248,4.468890595933363e-27
NDUFA4,3.3140200771300996e-31,0.396675235060322,0.982,0.938,5.973189787019292e-27
RPS2,3.4238194697731815e-31,-0.3076412704796976,1,1,6.171092212319182e-27
TOMM7,4.999158475880792e-31,0.4084081254652472,0.976,0.954,9.01048323692754e-27
ITGA7,5.287319564905023e-31,0.5771369097563954,0.486,0.22,9.529864783784814e-27
PKD1,1.1976303617693547e-30,0.4723669142958994,0.495,0.216,2.1586089640530848e-26
CDH15,3.47353966071454e-30,0.5617576268411252,0.715,0.469,6.260707884471887e-26
OGT,4.430343152752358e-30,0.4646499405758834,0.665,0.379,7.985250498520851e-26
SQSTM1,5.6503256686173886e-30,0.4522063314614863,0.548,0.269,1.0184146985115981e-25
PCBP4,6.4688825309643e-30,0.47584077834104377,0.552,0.274,1.1659513873810054e-25
SRP14,7.40685113512547e-30,0.3913888682000475,0.956,0.91,1.3350108485950146e-25
FNDC5,8.720856468892377e-30,0.547512418979703,0.674,0.4,1.571847169953162e-25
KIF1B,9.811337970090187e-30,0.46455698020445624,0.616,0.343,1.7683955557290554e-25
IL32,1.1306789441328568e-29,0.5122620564547891,0.429,0.167,2.0379357289050611e-25
ATP2A1,1.2324248967410879e-29,0.5842662567658294,0.525,0.262,2.2213226338861367e-25
COX17,1.508646946545031e-29,0.457491091217582,0.675,0.393,2.719185256452764e-25
B2M,1.9816950898994617e-29,0.5607335141959031,0.793,0.592,3.57180723003479e-25
RPS11,1.991798738403523e-29,-0.32248184007319214,1,1,3.59001804609851e-25
RPS18,2.3880650210371515e-29,-0.31337392405105735,1,1,4.304248393917362e-25
NDUFV1,2.4052110737499446e-29,0.41164554310503787,0.612,0.316,4.335152439326901e-25
NEAT1,2.682616358160483e-29,0.4737179425870893,0.393,0.133,4.835147723948454e-25
COX7B,3.829139519071647e-29,0.4007163493083481,0.915,0.784,6.901641069174736e-25
GTF2I,8.347312004553425e-29,0.4303832315006708,0.889,0.775,1.5045195157007094e-24
ACTN2,1.2330013195100047e-28,0.5116147949062209,0.809,0.608,2.2223615782848324e-24
FHL1,2.087973377051338e-28,0.48148646924426497,0.61,0.338,3.763363214797332e-24
IGF2,2.8798462847814305e-28,-0.3940261358048074,0.058,0.241,5.1906349436900504e-24
SMARCD3,3.034612261774045e-28,0.45284418307805185,0.638,0.377,5.469585140621539e-24
MACF1,3.3825522526388752e-28,0.47785872560987486,0.782,0.587,6.096712180156309e-24
MT-CO2,4.0326341301811515e-28,0.2872216589627321,1,1,7.268419756238508e-24
TUBB3,6.442443045281612e-28,0.44876027425705706,0.554,0.284,1.1611859344815578e-23
SPTAN1,1.0864132263430766e-27,0.4443955993390909,0.847,0.697,1.9581511991607612e-23
ZFAND5,1.2131860727575319e-27,0.4510443607517517,0.613,0.359,2.1866465775381753e-23
RMST,1.2802956777664976e-27,-0.3792131986861689,0.137,0.369,2.3076049296063354e-23
AK1,1.6695382929285763e-27,0.4678342528806456,0.814,0.656,3.009175819174466e-23
CAPN3,2.2381192856416895e-27,0.4743860819325516,0.314,0.087,4.033986200440581e-23
LUC7L3,2.2511121519224484e-27,0.4659825135843051,0.626,0.377,4.057404542625021e-23
ATF4,2.4593698987755256e-27,0.4572806049298941,0.903,0.82,4.4327683055530076e-23
COL15A1,2.5972262795839705e-27,0.4853702174709654,0.432,0.179,4.6812406463221483e-23
PI4KA,2.9059040170457172e-27,0.4584077810337342,0.468,0.215,5.2376014003232005e-23
ENO3,2.958685502658873e-27,0.6014913280105709,0.828,0.656,5.332734749992353e-23
JPT1,3.210566989824059e-27,0.42507810019141923,0.895,0.779,5.786725942458883e-23
ARGLU1,3.513427906761102e-27,0.46884901710582505,0.65,0.407,6.33260245914621e-23
HNRNPDL,3.861818327009769e-27,0.42846786430000616,0.925,0.87,6.960541352602408e-23
ATP5F1B,3.888846666019756e-27,0.3878408333573362,0.952,0.87,7.009257230834007e-23
SLC25A4,5.61842719706206e-27,0.44540150058793115,0.53,0.264,1.0126653179984657e-22
SERF2,7.003481812973455e-27,0.3297912853039078,0.999,0.997,1.2623075619703355e-22
COX7A2,8.313920097876324e-27,0.3811022060529208,0.963,0.893,1.4985009584412287e-22
PLCD3,8.629068719109903e-27,0.3393560670912149,0.272,0.057,1.5553033459323688e-22
MAP7D1,1.0154728189893892e-26,0.4157315466368269,0.552,0.287,1.830288208946475e-22
UBC,1.046551895323889e-26,0.34460830096181105,0.988,0.97,1.8863051361317776e-22
NUMA1,1.106024047846434e-26,0.4545016685940748,0.602,0.349,1.9934977438384127e-22
JAM3,1.1903014585780444e-26,0.45577040376520483,0.622,0.367,2.145399348941067e-22
DCX,1.243784031019795e-26,0.3787890937565299,0.494,0.226,2.2417963375100783e-22
CSRP3,1.249306355701139e-26,0.5121246235336342,0.287,0.072,2.251749775515733e-22
LMNA,1.2775662639752387e-26,0.42515282761972784,0.618,0.348,2.3026854341889703e-22
CLSTN2,1.4657273568064383e-26,0.5191588049171467,0.453,0.21,2.641826987907924e-22
HOTAIRM1,2.0102704619782893e-26,0.3794999592858622,0.369,0.125,3.6233114806696685e-22
CD63,2.0358012430426935e-26,0.3982646884800809,0.954,0.9,3.6693281604601506e-22
PPP3CB,2.2615658732056954e-26,0.4065903074697821,0.49,0.23,4.076246329865945e-22
PLEC,5.123441823450852e-26,0.44116914093801296,0.74,0.525,9.234491542587815e-22
PABPC1,5.766935394378233e-26,-0.4532183004439472,0.877,0.959,1.0394324354827328e-21
HINT1,6.602676153445447e-26,0.35583151009025427,0.991,0.966,1.1900663498970073e-21
VMP1,1.0587850027651214e-25,0.44423446270888456,0.421,0.18,1.908354088983855e-21
SVIL,1.6065577410242413e-25,0.4802371127138261,0.609,0.374,2.8956596724220925e-21
RBFOX2,2.2161932267870036e-25,0.47976732285311585,0.797,0.643,3.9944666719608954e-21
STK25,2.5962524628543146e-25,0.4564569475377376,0.722,0.508,4.679485439048617e-21
ARFGAP1,2.806711545355681e-25,0.47175602993011934,0.463,0.221,5.05881688934908e-21
RPL13,3.338169162397775e-25,-0.2645781734400341,1,1,6.01671609830575e-21
TIMP2,3.8626808257669246e-25,0.4367450472743871,0.771,0.611,6.962095920362305e-21
SAT2,3.8684914926531083e-25,0.42792811154046584,0.57,0.32,6.972569066357962e-21
ATP5IF1,3.951835116571829e-25,0.3840534299997955,0.861,0.689,7.122787614109064e-21
TUBB6,5.329293416384634e-25,0.5102102654405722,0.813,0.659,9.605518453691665e-21
SPTBN1,6.039565785560823e-25,0.400537307196011,0.873,0.741,1.0885713371894827e-20
PABPN1,8.751465929502845e-25,0.41969198702407606,0.501,0.256,1.5773642191335928e-20
OBSCN,1.0493552268843202e-24,0.5197789382348807,0.568,0.344,1.8913578609362987e-20
RPL3,1.0500535382067618e-24,-0.2691714723225589,1,1,1.8926164972638676e-20
SF3B1,1.1413170798108976e-24,0.4531611001860427,0.693,0.477,2.0571099046511618e-20
CRMP1,1.1742486493954472e-24,0.3908627263702683,0.546,0.289,2.116465765670354e-20
APCDD1,1.2945065914509908e-24,0.4391215949195757,0.322,0.103,2.3332186804312658e-20
CHL1,2.2883165821453803e-24,0.3975893326766755,0.325,0.105,4.1244618076588335e-20
CLU,2.5493026845519416e-24,0.5016001621254844,0.69,0.516,4.5948631586364196e-20
NR4A1,2.900001177583831e-24,0.3788331254210255,0.222,0.036,5.226962122477097e-20
TPM3,3.0201497492020775e-24,0.4893752561520046,0.716,0.526,5.443517907961824e-20
PRDX2,3.760886773910137e-24,0.4011526442526119,0.824,0.669,6.77862232129563e-20
MYOM3,3.7951627449032384e-24,0.5049212460105998,0.378,0.154,6.840401331413596e-20
SKP1,4.027860562696059e-24,0.3553278260508894,0.936,0.864,7.259815878203377e-20
SLC1A3,4.976700222891207e-24,0.45432221608649,0.412,0.185,8.970004481739111e-20
ADD1,5.214880942373639e-24,0.44508118964494126,0.674,0.484,9.399301410534247e-20
PKM,7.197997212623411e-24,0.3625127080446382,0.974,0.926,1.2973670176032436e-19
HECTD4,9.104017327781476e-24,0.4018122202420035,0.407,0.174,1.6409080831593334e-19
MYOM1,9.397218624905269e-24,0.4819571416765768,0.463,0.233,1.6937546849529256e-19
ARL6IP5,1.208583356669871e-23,0.38008191763986754,0.454,0.211,2.1783506420617757e-19
MYL1,1.4027062813281563e-23,0.42900747299932407,0.996,0.959,2.528237801465869e-19
ADGRG1,1.487480737815025e-23,0.368225753818479,0.346,0.123,2.681035281837801e-19
ITIH2,1.5668488767677036e-23,0.3230987885720884,0.182,0.016,2.824088415486109e-19
FOS,3.097520958698993e-23,0.3331054743353769,0.199,0.026,5.582971775959065e-19
MXRA7,3.4952860778817325e-23,0.3808989399747996,0.565,0.315,6.299903626774035e-19
PBXIP1,3.668958368128095e-23,0.3821779020897496,0.436,0.202,6.612930562714079e-19
RPS27L,3.731558529131263e-23,0.41072045543355196,0.878,0.789,6.725761092906188e-19
LAMB2,4.1972386779666375e-23,0.42347099714480174,0.536,0.308,7.565102993167067e-19
SDC3,4.2894336723915225e-23,0.43521525032886066,0.54,0.308,7.73127525111848e-19
SPON2,4.9941619443932366e-23,0.27264873410259866,0.183,0.018,9.00147748857437e-19
GAMT,5.387314174720415e-23,0.44422163823998695,0.575,0.339,9.710095068516077e-19
DPYSL3,5.967675133921677e-23,0.44133796531937675,0.708,0.539,1.0756137661380431e-18
PACS2,6.005436271819158e-23,0.393318895298447,0.532,0.295,1.0824198336326852e-18
SPTB,6.36323486589997e-23,0.39188284188547295,0.369,0.149,1.1469094522298107e-18
PPP2R1A,7.284209781720918e-23,0.39302280601246387,0.834,0.705,1.3129059710573782e-18
TNNC1,7.299791299293797e-23,0.5159016329360848,0.896,0.811,1.315714383784714e-18
TTYH1,9.165012798532827e-23,0.4098290480673347,0.414,0.184,1.6519019068075567e-18
RBFOX1,9.765371804355877e-23,0.3505194953940309,0.265,0.069,1.7601106140171033e-18
CHRNG,9.841671247104459e-23,0.4222948046662512,0.409,0.18,1.7738628255781078e-18
SCARB2,1.0093740512124123e-22,0.350551447711029,0.502,0.261,1.8192957899052517e-18
ATP5PF,1.034818426524496e-22,0.36942673642661483,0.937,0.895,1.8651567319677516e-18
CRNDE,1.413465315120456e-22,0.37244181615448063,0.329,0.118,2.5476298839731095e-18
MAPRE1,1.4471922151084166e-22,0.4234618578436813,0.57,0.338,2.60841924851141e-18
SLIT1,1.53559336543528e-22,0.35933188021448476,0.302,0.097,2.7677534818605487e-18
ACTB,1.731882901162778e-22,0.3445113367987558,1,0.998,3.121545741055791e-18
GDI1,2.2735431369460863e-22,0.41844360891594046,0.635,0.428,4.097834150031626e-18
MRPL41,2.290046288424575e-22,0.39618907438276063,0.584,0.344,4.127579430256454e-18
NES,2.493874140322415e-22,0.36553004463499583,0.956,0.887,4.494958750517121e-18
TTYH3,2.494586653923476e-22,0.4076321545340933,0.637,0.407,4.496242985031673e-18
CYB5R1,2.7906374665275623e-22,0.4163146756261734,0.517,0.284,5.0298449696692785e-18
STMN2,3.224410836804506e-22,0.3884054652966511,0.528,0.285,5.811678092256441e-18
MAN2C1,3.50202109012635e-22,0.39273176902737317,0.433,0.208,6.312042812843733e-18
CACNA1S,3.6836299311423135e-22,0.41887578779153006,0.428,0.203,6.639374587890906e-18
NPEPL1,4.169423745119134e-22,0.43239410569697856,0.441,0.211,7.514969358202728e-18
PTOV1,5.560051788790307e-22,0.3943121449355378,0.799,0.643,1.002143734411565e-17
TRO,5.810448551531513e-22,0.3770106708879263,0.553,0.313,1.0472752469280398e-17
NSG2,6.991722297070085e-22,0.3251780072000658,0.341,0.126,1.2601880268239122e-17
SUN1,9.740977632507046e-22,0.37703653376543433,0.433,0.207,1.75571380848307e-17
ATP5MC1,1.0143796729433834e-21,0.3749211825012466,0.647,0.411,1.8283179225131542e-17
PPDPF,1.033616663047853e-21,-0.4040910308457222,0.746,0.893,1.86299067347745e-17
TSPAN7,1.0378306311742516e-21,0.37683077250987795,0.42,0.202,1.8705859296284713e-17
MAGED2,1.0908279827063346e-21,0.34277423824422604,0.959,0.926,1.9661083560298973e-17
NEDD8,1.2850826068050092e-21,0.3588129374511162,0.868,0.749,2.3162328905053486e-17
CSNK1E,1.2961854109637217e-21,0.4015225522564373,0.589,0.369,2.336244584721012e-17
AC020909.2,1.6723548466388145e-21,0.48158483749083114,0.562,0.338,3.0142523755817994e-17
SEPTIN3,2.158739755274525e-21,0.28543917361425497,0.331,0.118,3.890912534906804e-17
SETD7,2.359588485584114e-21,0.42428708962052736,0.466,0.241,4.252922286416807e-17
FABP5,2.9173908917864163e-21,0.36717217554375564,0.379,0.164,5.2583053433558365e-17
PMP22,2.9974471821586888e-21,0.3368794582758894,0.343,0.131,5.402598801122821e-17
BEST3,3.3217041770162914e-21,0.31437320275766745,0.242,0.061,5.987039608654164e-17
KLHL40,3.9917649949789316e-21,0.3971507568894739,0.39,0.177,7.194757226950026e-17
MYH7B,4.089850627744499e-21,0.4788654066808432,0.34,0.133,7.371546771446685e-17
